Customer_ID,PAN,Passport_Number,Driving_Licence,Voter_ID,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score
CUST_00000715,VIUDV1838W,N/A,MH9420101063161,QFS3201828,VERIFIED,0.93,0.89,0.82,0.96
CUST_00000716,ZNXPX8204U,Q1672143,N/A,N/A,VERIFIED,0.89,0.96,0.97,0.96
CUST_00000717,YYUJM0356B,N/A,N/A,COZ6881801,VERIFIED,0.99,0.9,0.87,0.77
CUST_00000718,CWTFV7051B,O0430927,N/A,ZCN7532815,VERIFIED,0.9,1.0,0.92,0.85
CUST_00000719,MPOWK1297N,X0679923,N/A,N/A,VERIFIED,0.86,0.89,0.84,0.88
CUST_00000720,NFUUA3176M,N/A,TN8820121152943,N/A,VERIFIED,0.95,0.97,0.85,0.83
CUST_00000721,MHZUS4582E,N/A,WB6820106805369,WZL7452722,VERIFIED,0.99,0.94,0.95,0.85
CUST_00000722,OFHEU3999J,N/A,WB1820180795792,N/A,VERIFIED,0.93,0.96,0.89,0.78
CUST_00000723,IBVYS3430M,F2185537,KA0620175192101,N/A,VERIFIED,0.88,0.97,0.87,0.87
CUST_00000724,SRPXC0179D,T9032960,N/A,N/A,VERIFIED,0.91,0.97,0.84,0.75
CUST_00000725,SEASJ2896C,V1001437,GJ0820102649268,WTS0338993,VERIFIED,0.85,0.93,0.93,0.85
CUST_00000726,URPLX3408D,N/A,UP9120132166529,N/A,VERIFIED,0.88,0.91,0.92,0.94
CUST_00000727,MOYSP3027C,B0396970,KA0120145841992,N/A,VERIFIED,0.91,0.94,0.85,0.89
CUST_00000728,DAFBP9202T,D9936893,N/A,TGJ5130095,VERIFIED,0.93,0.99,0.95,0.85
CUST_00000729,PQKLX8057P,N/A,TS0620224053978,ZNS1821836,VERIFIED,0.91,0.91,0.97,0.83
CUST_00000730,ZWAKL7830F,N/A,GJ0220118275031,FJG8115101,VERIFIED,0.87,0.93,0.84,0.89
CUST_00000731,YSDUI8070B,U8463075,N/A,XNG1903219,VERIFIED,0.91,0.99,0.93,0.85
CUST_00000732,HRYYL7959O,N/A,GJ7320233121704,N/A,VERIFIED,0.89,0.95,0.84,0.97
CUST_00000733,CPPLE0926F,Z0643129,MH8920192115311,ALC3175149,VERIFIED,0.96,0.96,0.92,0.96
CUST_00000734,CUSEJ9759X,A6547523,KA9420195250386,OMZ1635777,VERIFIED,0.9,0.97,0.93,0.8
CUST_00000735,XMTSW0961S,P8829300,DL2220217998908,EBO6568261,VERIFIED,0.85,0.99,0.97,0.83
CUST_00000736,GHMHF1751N,L5776771,TN0720142504297,FDS4818270,VERIFIED,0.87,0.9,0.95,0.89
CUST_00000737,UDCIB2168L,W7284390,TN1720221191815,RQZ0689028,VERIFIED,0.96,0.98,0.88,0.97
CUST_00000738,BYPYF9029R,I0315821,N/A,MNJ5388947,VERIFIED,0.98,0.89,0.97,0.94
CUST_00000739,XJSYC5333J,N/A,TS3920200606962,N/A,VERIFIED,0.89,0.99,0.83,0.78
CUST_00000740,LLZRP1240U,N/A,WB2220173183859,DED8121241,PENDING_REVERIFICATION,0.32,0.45,0.21,0.36
CUST_00000741,VIRSG1686B,N/A,UP7720201645612,N/A,REJECTED,0.47,0.56,0.23,0.41
CUST_00000742,TYDGI8066I,N/A,N/A,FOU8792498,VERIFIED,0.94,0.9,0.96,0.89
CUST_00000743,RJGGY9060W,L8543734,N/A,SXO2345872,REJECTED,0.4,0.66,0.53,0.54
CUST_00000744,UXQYJ2348M,N/A,WB9420198435413,JUL9112060,VERIFIED,0.93,0.95,0.83,0.85
CUST_00000745,IVQYN8131Z,N/A,N/A,YOK8182491,VERIFIED,0.89,0.98,0.84,0.92
CUST_00000746,JSZGK9299U,R5289833,TS2820210936782,LKR4199067,VERIFIED,0.88,0.96,0.86,0.91
CUST_00000747,MNJEY0749R,N/A,TS4120123508372,N/A,VERIFIED,0.87,0.93,0.85,0.91
CUST_00000748,JZHXL9728U,N/A,UP0720118341969,FZW9664371,VERIFIED,0.98,0.94,0.97,0.87
CUST_00000749,XMDLR4102B,U8963145,N/A,AYI5909467,VERIFIED,0.92,0.98,0.95,0.84
CUST_00000750,BEMWF4625Z,D7238641,MH2620113323829,JIS5390656,VERIFIED,0.96,0.94,0.87,0.77
CUST_00000751,MGDJP8869E,F1682686,N/A,EHW6872314,VERIFIED,0.91,0.92,0.83,0.82
CUST_00000752,CJAKX5453P,N/A,KA9820182657426,VFB0133885,VERIFIED,0.99,0.93,0.86,0.81
CUST_00000753,XOOZS9476W,N/A,N/A,TNG4242199,VERIFIED,0.85,0.93,0.94,0.83
CUST_00000754,ZZDES0162E,N/A,GJ7220209497138,EVZ6173018,PENDING_REVERIFICATION,0.38,0.68,0.34,0.43
CUST_00000755,ZIJBK8678H,C8103728,N/A,ARF5315180,VERIFIED,0.92,0.89,0.85,0.97
CUST_00000756,UERNH3576M,N/A,KA4120214644753,N/A,VERIFIED,0.89,0.96,0.93,0.98
CUST_00000757,UBIOU9634X,I0593409,KA7420216307819,PFI5314012,VERIFIED,0.85,1.0,0.95,0.93
CUST_00000758,LEAQQ0703G,N/A,TN9720217214144,XQM5409404,VERIFIED,0.9,0.97,0.91,0.77
CUST_00000759,XGUZE4374K,W5566426,TN8120209590961,XSI1073196,VERIFIED,0.94,0.98,0.89,0.83
CUST_00000760,UQEDB1087P,Z3954947,N/A,AKO3364455,VERIFIED,0.92,0.94,0.92,0.97
CUST_00000761,YXCVK3608B,N/A,MH5320135922414,IFF5324140,REJECTED,0.31,0.64,0.49,0.16
CUST_00000762,WOJOJ3034A,N/A,DL4820151847540,EEK2298696,VERIFIED,0.9,0.91,0.9,0.84
CUST_00000763,OOIKX4423I,N/A,TS9620135157175,SUU3156268,REJECTED,0.32,0.67,0.4,0.34
CUST_00000764,YGPHO2407V,N/A,DL1920130801016,PND7725868,VERIFIED,0.93,0.91,0.84,0.97
CUST_00000765,PYCEZ9740F,D8743832,N/A,SKI8170035,VERIFIED,0.87,0.9,0.93,0.9
CUST_00000766,WJBSF0088D,N/A,N/A,DCT4885515,VERIFIED,0.88,0.98,0.85,0.77
CUST_00000767,QVZOL8969I,N/A,GJ7120143173454,N/A,VERIFIED,0.86,0.99,0.86,0.83
CUST_00000768,GIKCF5382F,G8161814,DL3420163488190,RAG4556838,VERIFIED,0.91,0.92,0.94,0.93
CUST_00000769,VAUZQ7852Y,S9180648,KA6020143159547,ZHV0278918,VERIFIED,0.96,0.96,0.85,0.83
CUST_00000770,PHKET7771E,Q9621149,TN2720240167115,FFG4066449,VERIFIED,0.96,0.93,0.91,0.96
CUST_00000771,AWDMP7380I,N/A,GJ2720101312682,YEG5781029,VERIFIED,0.94,0.96,0.96,0.96
CUST_00000772,UBOLY7879A,N/A,KA5920212735429,YRD0348486,VERIFIED,0.96,0.95,0.85,0.93
CUST_00000773,OSYVM6484T,N/A,DL3420106481330,JON9166380,VERIFIED,0.9,0.88,0.88,0.88
CUST_00000774,EPUPR3722Q,N/A,DL3220174179268,N/A,VERIFIED,0.87,0.98,0.85,0.97
CUST_00000775,QLUBE1005Q,N/A,MH3120215815917,N/A,VERIFIED,0.89,0.96,0.88,0.96
CUST_00000776,ZOUTB9908P,J6795356,TS8920152989747,PTX1119972,VERIFIED,0.89,0.92,0.95,0.79
CUST_00000777,OEAWD1166I,N/A,WB2520243276569,TAO1924905,VERIFIED,0.88,0.95,0.96,0.85
CUST_00000778,NNPIH0186M,N/A,GJ1020195254990,ERM6936295,VERIFIED,0.98,0.92,0.96,0.95
CUST_00000779,IGEXM7131N,C8308165,DL2020194795559,DIW9405365,VERIFIED,0.96,0.93,0.9,0.93
CUST_00000780,GGRVQ1627F,B4066063,TN2720211794645,FNW0582806,VERIFIED,0.92,0.98,0.88,0.87
CUST_00000781,EDYEB7591L,N/A,DL5620186998723,NZH0713503,VERIFIED,0.95,0.95,0.92,0.76
CUST_00000782,HDVAU1994U,N/A,UP3220235262650,NUY6287714,VERIFIED,0.86,0.9,0.97,0.84
CUST_00000783,DHEPS4101J,N/A,KA0620142736283,PNU1799588,VERIFIED,0.93,0.94,0.86,0.92
CUST_00000784,CWLVK6926D,U1615084,MH9520212820108,SBJ1135103,VERIFIED,0.88,0.96,0.92,0.94
CUST_00000785,BVHXX5036N,Z6656036,DL5920227317345,YWE5885868,VERIFIED,0.93,0.97,0.82,0.87
CUST_00000786,FVKTN6899Y,Y4314370,KA2520128486612,N/A,VERIFIED,0.93,0.93,0.97,0.9
CUST_00000787,UFFPC5593F,O7704779,MH5220248091291,MCB7781695,VERIFIED,0.91,0.95,0.88,0.79
CUST_00000788,WVGBD6919W,N/A,N/A,CZK8652616,VERIFIED,0.98,0.99,0.85,0.76
CUST_00000789,ZVDKJ9331L,N/A,N/A,N/A,VERIFIED,0.93,0.94,0.82,0.81
CUST_00000790,OCIFQ5813T,N/A,TS8620160151540,TTX5646164,VERIFIED,0.89,0.95,0.83,0.85
CUST_00000791,ZHTOK0074V,N/A,UP3320185904630,N/A,VERIFIED,0.92,0.92,0.89,0.95
CUST_00000792,RWHHY1653N,N/A,N/A,MHL9335813,VERIFIED,0.86,0.99,0.87,0.82
CUST_00000793,UNGIU1688K,N/A,N/A,ZDX0390459,VERIFIED,0.97,0.93,0.85,0.85
CUST_00000794,AOHVJ1255R,G8833856,N/A,TGW9548094,VERIFIED,0.99,0.94,0.83,0.81
CUST_00000795,JAABI3618Y,T3299302,TN5720184935685,N/A,VERIFIED,0.89,0.95,0.94,0.97
CUST_00000796,LONMS0144U,N/A,MH0420113423306,LXD2939150,VERIFIED,0.93,0.89,0.84,0.87
CUST_00000797,MRYOY8330E,Z7196443,WB9920123090981,YEP3266404,REJECTED,0.5,0.71,0.39,0.13
CUST_00000798,MKORI5630H,N/A,N/A,N/A,VERIFIED,0.89,0.99,0.85,0.89
CUST_00000799,NIMCD3317T,B0211089,UP3120242402269,QME7552336,VERIFIED,0.95,0.99,0.86,0.94
CUST_00000800,OEPHR3734Q,K4640956,GJ4020191556023,GLH2327287,VERIFIED,0.96,0.96,0.95,0.9
CUST_00000801,WHVVD5794I,N/A,N/A,N/A,VERIFIED,0.87,0.94,0.84,0.89
CUST_00000802,HXFIM5212C,N/A,KA8920134020592,VNP1955885,VERIFIED,0.92,0.99,0.88,0.85
CUST_00000803,JEOFH5163D,N/A,UP8920146855065,IRY7485151,VERIFIED,0.88,1.0,0.84,0.84
CUST_00000804,LMHWM7431Z,M5032355,WB8120227214398,GXB5500053,VERIFIED,0.86,0.94,0.82,0.77
CUST_00000805,FAXVR3005V,N/A,N/A,N/A,VERIFIED,0.95,0.89,0.95,0.94
CUST_00000806,NXEHH9727V,N/A,UP7520157349099,EXJ7465715,VERIFIED,0.95,1.0,0.84,0.8
CUST_00000807,CPEBT4566U,C8256940,N/A,AIP2998772,PENDING_REVERIFICATION,0.31,0.67,0.35,0.48
CUST_00000808,MWNKN0762Q,N/A,N/A,N/A,REJECTED,0.4,0.61,0.56,0.31
CUST_00000809,ILNUP6980K,N/A,MH0320219610974,N/A,VERIFIED,0.89,0.94,0.83,0.88
CUST_00000810,QECMB3544G,N/A,TN4820115252628,TNA7908313,VERIFIED,0.92,0.95,0.82,0.93
CUST_00000811,TDOUC2815P,N/A,TS1820205287325,JGL5635151,VERIFIED,0.98,0.91,0.87,0.79
CUST_00000812,HBDFL4997Q,N/A,UP2720166745397,DLF3742370,VERIFIED,0.93,0.93,0.89,0.88
CUST_00000813,AIIWT9062V,H0333553,KA1320164868368,N/A,PENDING_REVERIFICATION,0.65,0.49,0.35,0.36
CUST_00000814,GYPRV9410F,N/A,N/A,OKT3092532,VERIFIED,0.94,0.93,0.9,0.76
CUST_00000815,BSKAC9496G,K5894299,N/A,ARO1901449,VERIFIED,0.9,0.98,0.94,0.81
CUST_00000816,NCQRL5557A,S4744686,MH7320122904694,N/A,VERIFIED,0.92,0.95,0.88,0.94
CUST_00000817,NTHPL2391W,N/A,TN9920159020062,TLV1216455,VERIFIED,0.98,0.92,0.96,0.93
CUST_00000818,DCJVH7829S,Q7952463,TN9420133597859,KTL8076619,VERIFIED,0.88,0.92,0.9,0.92
CUST_00000819,FVWZE1121B,I0882006,UP6020120122857,GHA7457022,VERIFIED,0.96,0.9,0.95,0.91
CUST_00000820,ZGOBQ7399E,N/A,TS7020170472468,PTM7985210,VERIFIED,0.94,0.94,0.92,0.83
CUST_00000821,MHDHG8624D,N/A,MH0520135125084,JLR2413619,VERIFIED,0.96,0.98,0.9,0.96
CUST_00000822,DAPUG8415G,N9504600,TN1820159447013,N/A,VERIFIED,0.95,0.98,0.83,0.95
CUST_00000823,ZALPC7041D,G5305864,DL1620104259498,IXU7791189,VERIFIED,0.89,0.92,0.84,0.82
CUST_00000824,MAGGB9872Z,N/A,DL2420152419689,CKD1920996,VERIFIED,0.98,0.97,0.87,0.92
CUST_00000825,AHTLV8306N,U6321466,TS9320180404439,ZRH3653311,VERIFIED,0.88,0.89,0.84,0.95
CUST_00000826,RIYPV1489W,N/A,TS9420198990250,XGO7954230,VERIFIED,0.94,0.91,0.96,0.82
CUST_00000827,ANIGN2850S,N/A,KA7420108232508,HWD4047797,VERIFIED,0.93,0.89,0.95,0.8
CUST_00000828,YFPSD1325Q,N/A,N/A,LLY5155341,VERIFIED,0.94,0.92,0.95,0.82
CUST_00000829,WEZFS6783K,N/A,N/A,AFF0052274,VERIFIED,0.91,0.98,0.97,0.88
CUST_00000830,GCANO7911Z,N/A,N/A,APW0571262,VERIFIED,0.95,0.98,0.96,0.85
CUST_00000831,LVRYP4700Z,X3580894,TS5020130681667,BXV9562108,VERIFIED,0.96,0.89,0.95,0.85
CUST_00000832,YCCWI6532Q,N/A,DL9820195184931,DAQ8602724,VERIFIED,0.98,0.98,0.89,0.8
CUST_00000833,LJOPH8244W,N/A,MH1320109236469,DWS8750596,VERIFIED,0.98,0.88,0.86,0.97
CUST_00000834,NPTZD8155C,P2312961,TS2120243729059,ILA0695171,VERIFIED,0.92,1.0,0.93,0.77
CUST_00000835,DKBEQ3528M,N/A,KA0520107795505,PFG4012100,VERIFIED,0.89,0.89,0.82,0.85
CUST_00000836,WXFXO9600A,N/A,TS6920216279063,N/A,VERIFIED,0.89,0.9,0.85,0.82
CUST_00000837,ATLIY7792M,N/A,N/A,N/A,VERIFIED,0.97,0.92,0.84,0.95
CUST_00000838,SZHED4982A,N/A,KA8020115585074,GJS7993823,VERIFIED,0.95,0.93,0.98,0.76
CUST_00000839,YCZNE3168V,F3958733,WB2020232181408,HBY8845587,VERIFIED,0.95,0.98,0.97,0.94
CUST_00000840,HMCEB2049Z,N/A,TS6520198109647,N/A,VERIFIED,0.91,0.92,0.89,0.82
CUST_00000841,ZZDIH2078Y,N/A,WB7120121853260,DIQ8671270,VERIFIED,0.86,0.89,0.86,0.86
CUST_00000842,KRUQC1667R,R0128433,N/A,PHW5105540,VERIFIED,0.9,0.92,0.94,0.76
CUST_00000843,KGUJC1008L,J1707207,N/A,BPY4821765,VERIFIED,0.88,0.99,0.96,0.91
CUST_00000844,BBEZF5556B,N/A,KA1220224630889,N/A,VERIFIED,0.88,0.98,0.85,0.8
CUST_00000845,AAHYV2740O,N/A,WB0620221760975,N/A,VERIFIED,0.92,0.99,0.96,0.79
CUST_00000846,XTWEZ3799X,Q2529458,MH8120111292539,FLF5709568,VERIFIED,0.98,0.9,0.84,0.77
CUST_00000847,NADMT7491A,N/A,KA7920172594240,DFP7634754,VERIFIED,0.93,0.89,0.86,0.96
CUST_00000848,VBWOC9120X,N/A,N/A,SJJ8506627,VERIFIED,0.94,0.91,0.97,0.9
CUST_00000849,DWZEV3096Y,M5826086,N/A,N/A,REJECTED,0.42,0.53,0.27,0.36
CUST_00000850,JLRGW9378E,N/A,KA4220101936764,VXV3092399,VERIFIED,0.9,0.98,0.89,0.79
CUST_00000851,QTXEW7668S,E2852097,N/A,PVV3213043,VERIFIED,0.88,0.92,0.89,0.97
CUST_00000852,UOKHS2698H,N/A,TS7120111568207,AAD7947158,VERIFIED,0.92,0.94,0.96,0.96
CUST_00000853,UWDMO3781Y,C9930235,KA4420154355321,N/A,VERIFIED,0.85,0.92,0.89,0.8
CUST_00000854,EWQTV4231Z,J4797441,GJ0920171707009,AFV4387497,VERIFIED,0.86,0.91,0.95,0.95
CUST_00000855,MSFMH2014C,N/A,TS6520235441147,N/A,VERIFIED,0.88,0.92,0.85,0.84
CUST_00000856,SRJEE2764E,N/A,UP2420188660306,VZL4148619,VERIFIED,0.86,0.91,0.91,0.89
CUST_00000857,WSYFO9463E,G8454086,TS6720248779778,ZPG0332076,VERIFIED,0.94,0.92,0.83,0.85
CUST_00000858,YPDFK0954I,Y0163475,N/A,WMI2407085,VERIFIED,0.96,0.94,0.87,0.94
CUST_00000859,DEFKV4201U,N/A,DL6220111785379,TVV6469117,VERIFIED,0.96,0.9,0.86,0.95
CUST_00000860,EWJHV4501D,N9058187,N/A,ZZU0981340,VERIFIED,0.85,0.98,0.88,0.87
CUST_00000861,KABMX0294G,N/A,N/A,N/A,VERIFIED,0.91,0.99,0.92,0.82
CUST_00000862,LUXRY2118F,I9321812,N/A,LZX0257730,VERIFIED,0.92,0.9,0.92,0.76
CUST_00000863,WQPZI6261W,F9450813,GJ8420105007415,ZOL1443318,VERIFIED,0.97,0.97,0.83,0.79
CUST_00000864,OHZPG7507Q,N/A,N/A,N/A,VERIFIED,0.89,0.93,0.9,0.79
CUST_00000865,WLVKM3481R,A6958101,N/A,CJV2862595,VERIFIED,0.86,0.99,0.91,0.9
CUST_00000866,EEYGE9201L,N/A,GJ4520230996224,CXF3378245,REJECTED,0.62,0.65,0.34,0.27
CUST_00000867,OOSFF7118M,N/A,DL7620162219000,ANJ7561877,VERIFIED,0.89,0.98,0.86,0.79
CUST_00000868,CWBUT3966B,N/A,N/A,DGM1433193,REJECTED,0.58,0.58,0.53,0.53
CUST_00000869,PWQOX3901M,N/A,UP1020213843325,CJS1494186,PENDING_REVERIFICATION,0.45,0.45,0.47,0.23
CUST_00000870,KJXDA6182A,N/A,DL8520218943030,XID0113230,VERIFIED,0.89,0.93,0.91,0.9
CUST_00000871,CFUCQ2608P,N/A,UP8220124377651,MZJ7810572,VERIFIED,0.98,0.93,0.94,0.75
CUST_00000872,UIYUP7935P,B4681221,WB4620116005714,N/A,VERIFIED,0.98,0.94,0.9,0.78
CUST_00000873,WYEMO2405U,N/A,GJ9520188898717,N/A,VERIFIED,0.98,0.94,0.93,0.93
CUST_00000874,ETEUS7441X,Q2467398,GJ9520151344746,UKO1801176,VERIFIED,0.87,0.9,0.88,0.85
CUST_00000875,QEWHE4521A,N/A,KA2220222726722,GHH5576638,VERIFIED,0.93,0.96,0.91,0.92
CUST_00000876,LDKGV3893G,F0860207,N/A,CFJ2612405,VERIFIED,0.94,0.88,0.92,0.89
CUST_00000877,JABZY1403M,D9780983,TN9120185938943,AOF1208686,VERIFIED,0.95,0.9,0.88,0.89
CUST_00000878,FWFKA9620N,N/A,TS1820131663324,KHV1744633,VERIFIED,0.85,0.9,0.97,0.89
CUST_00000879,YXTKS7619I,N8481500,UP8020199472952,EHE8223704,VERIFIED,0.97,0.93,0.94,0.96
CUST_00000880,FIUUN3259F,L8732815,MH3620217845203,ENT2690353,VERIFIED,0.96,0.89,0.93,0.88
CUST_00000881,XMYEK2350Z,N/A,MH7520223697271,MCR0464025,VERIFIED,0.91,0.94,0.83,0.81
CUST_00000882,XGFBS0789L,N2446325,N/A,VZB6803560,VERIFIED,0.94,0.9,0.9,0.92
CUST_00000883,BLYEV0536U,N/A,WB0320143962576,JTL3074952,VERIFIED,0.98,0.9,0.94,0.81
CUST_00000884,AMLFV4795E,N/A,N/A,EEK8967674,VERIFIED,0.91,0.95,0.94,0.77
CUST_00000885,QLFTR8042N,N/A,N/A,FRE5687908,VERIFIED,0.92,0.94,0.87,0.88
CUST_00000886,UQWVQ5114I,N/A,WB9820211304421,OKS0310075,VERIFIED,0.95,0.89,0.96,0.86
CUST_00000887,ZXAEV5756V,S8945438,TN9920223915474,MLX0486151,VERIFIED,0.9,0.97,0.84,0.86
CUST_00000888,FSNYG8623V,N/A,N/A,ZPA2764031,VERIFIED,0.88,0.93,0.94,0.93
CUST_00000889,QVLAG6192Q,X7620186,N/A,TMO4593366,VERIFIED,0.92,0.95,0.91,0.86
CUST_00000890,RIQPT9038Y,N/A,DL8420181562859,N/A,VERIFIED,0.87,0.97,0.97,0.97
CUST_00000891,IFLBM9942O,B2555890,DL5220128869983,EYO6788396,VERIFIED,0.98,0.9,0.86,0.84
CUST_00000892,ADNPI5642C,N5451588,N/A,EMK0010646,VERIFIED,0.89,0.94,0.84,0.89
CUST_00000893,UZKRW2283U,N/A,N/A,N/A,VERIFIED,0.98,0.91,0.84,0.82
CUST_00000894,EGZRW8007Z,N/A,N/A,N/A,VERIFIED,0.98,0.93,0.82,0.85
CUST_00000895,RRHRJ4009H,O3052489,MH3220196320356,QLD7238833,VERIFIED,0.94,0.98,0.93,0.85
CUST_00000896,FTGTS8772A,N/A,N/A,ZWV2851374,VERIFIED,0.89,0.89,0.93,0.95
CUST_00000897,MNHSK9920M,Z4794515,N/A,N/A,VERIFIED,0.89,0.99,0.87,0.88
CUST_00000898,OMXXX1026M,F1460404,WB2320135783990,JZX9619695,VERIFIED,0.89,0.9,0.93,0.75
CUST_00000899,FTTWK5741Y,N/A,WB0220142037057,GNB9888025,VERIFIED,0.92,0.92,0.87,0.97
CUST_00000900,ETCZK0820V,N/A,UP5220121129758,YHQ2029030,VERIFIED,0.89,0.89,0.94,0.89
CUST_00000901,NOIXV4064K,N/A,WB3920122272178,HAQ7152809,VERIFIED,0.88,0.94,0.91,0.82
CUST_00000902,ZLYCY5619Y,N/A,N/A,OZV6841043,REJECTED,0.49,0.45,0.59,0.17
CUST_00000903,QAQKY4347U,N/A,TS0120144159220,UHG7396468,VERIFIED,0.91,0.91,0.96,0.76
CUST_00000904,CBMFE4904Y,N/A,N/A,ORZ1368501,VERIFIED,0.85,1.0,0.9,0.82
CUST_00000905,MFBHE2924R,T0244941,TN4120110086206,N/A,REJECTED,0.47,0.7,0.3,0.34
CUST_00000906,RMIUP7696Y,N/A,N/A,ZCS9153239,VERIFIED,0.88,0.97,0.85,0.88
CUST_00000907,AVOJA3778K,O2766269,N/A,N/A,VERIFIED,0.9,0.91,0.83,0.81
CUST_00000908,BMMBA2803J,N/A,KA7020140308282,N/A,VERIFIED,0.95,0.94,0.9,0.81
CUST_00000909,ZGYSD0565M,N/A,DL9920210669505,GJV5629765,VERIFIED,0.9,0.89,0.9,0.88
CUST_00000910,AKESC9246G,X2710192,N/A,N/A,VERIFIED,0.88,0.99,0.93,0.85
CUST_00000911,WNNBT4076P,N/A,N/A,ZBE9756576,VERIFIED,0.92,0.95,0.85,0.96
CUST_00000912,XHFCR9830R,N/A,TS7120159409959,BEK1154246,VERIFIED,0.87,0.89,0.9,0.84
CUST_00000913,ZDIPM0427J,N/A,UP9320210951355,WRR1614030,VERIFIED,0.99,0.95,0.93,0.82
CUST_00000914,QIGHW4348F,H3730207,N/A,BNA3890950,VERIFIED,0.94,0.88,0.95,0.87
CUST_00000915,YBGKG8315U,C6486502,MH7620112766711,BTQ1163674,VERIFIED,0.95,0.91,0.83,0.91
CUST_00000916,JMPGC6130W,N/A,WB0620127775712,JVM2389513,VERIFIED,0.94,1.0,0.85,0.89
CUST_00000917,TZHHI5105W,R5332887,WB5220122816459,PRD4434094,VERIFIED,0.92,0.95,0.87,0.79
CUST_00000918,VVIKL2814M,A1393309,N/A,RBF7948305,VERIFIED,0.9,0.93,0.9,0.83
CUST_00000919,OJEHF5350M,I7308694,MH4120217721463,DYC6553998,VERIFIED,0.89,0.94,0.85,0.8
CUST_00000920,KFIXO1362V,R4506012,N/A,TMM7520651,VERIFIED,0.89,0.9,0.92,0.77
CUST_00000921,PLGEV6647E,G5820893,DL5120247720696,JWQ2496725,VERIFIED,0.93,0.91,0.92,0.78
CUST_00000922,IDDRA0604G,N/A,TN9820222939154,NHF2665806,VERIFIED,0.97,1.0,0.92,0.84
CUST_00000923,IICVR1394N,S6629108,TS3220132595863,ETZ7114420,VERIFIED,0.98,0.92,0.88,0.84
CUST_00000924,XNYYK2494G,N/A,GJ0720136349374,UII6712704,VERIFIED,0.96,0.88,0.96,0.87
CUST_00000925,SSDMA6473F,N4150980,MH3220216792055,ENZ6798797,PENDING_REVERIFICATION,0.47,0.51,0.26,0.3
CUST_00000926,HLIMP1996S,N/A,UP9620199087941,SVP0574563,VERIFIED,0.98,0.95,0.95,0.78
CUST_00000927,IWPUF8742E,X2581175,KA8520231750357,IHY2061479,VERIFIED,0.86,0.89,0.96,0.8
CUST_00000928,WDFPN9938U,N/A,DL4420167735893,N/A,VERIFIED,0.87,0.95,0.97,0.85
CUST_00000929,TSBNN1925R,U4358053,KA9420134285201,N/A,VERIFIED,0.99,0.88,0.84,0.89
CUST_00000930,OJHTO5820V,N/A,GJ6620167446111,QOU1620691,VERIFIED,0.86,0.92,0.9,0.88
CUST_00000931,KDVBW4310K,N/A,GJ4120217543349,RKH4993734,VERIFIED,0.93,0.96,0.86,0.77
CUST_00000932,CZGLA0537N,Z5163433,DL2320244306507,WGU5421825,VERIFIED,0.95,0.97,0.88,0.84
CUST_00000933,XZAUV8874H,N1829126,MH2320105583199,TOT2972025,VERIFIED,0.99,0.9,0.83,0.93
CUST_00000934,PLBPP8988E,I3122320,N/A,IBF7362595,VERIFIED,0.91,0.96,0.89,0.9
CUST_00000935,MQFGA3870V,N0721888,KA4620248899411,PTI2801300,VERIFIED,0.96,0.97,0.93,0.78
CUST_00000936,TRMNL6913Q,N/A,WB9520148769130,N/A,VERIFIED,0.86,0.98,0.83,0.83
CUST_00000937,SFNTD6753Q,N/A,TS1420197051207,EQF9473577,REJECTED,0.52,0.63,0.57,0.42
CUST_00000938,EKMYF8463F,N/A,TN8520201450420,JZN8745213,VERIFIED,0.92,0.96,0.89,0.92
CUST_00000939,JIIQP0411X,N/A,DL2920207948327,DQY0114807,VERIFIED,0.95,0.99,0.84,0.98
CUST_00000940,UZIHU5608I,Z4432644,GJ2620198805209,N/A,VERIFIED,0.94,0.9,0.91,0.96
CUST_00000941,CVWOR8740S,C3653567,WB2220169226263,FGN4589631,VERIFIED,0.9,0.91,0.87,0.79
CUST_00000942,PREYU6630Z,N/A,KA2020249513897,QOQ8707808,VERIFIED,0.89,0.97,0.98,0.85
CUST_00000943,AKSWP8052Y,N/A,DL7620182415559,KPG2768664,VERIFIED,0.92,0.96,0.96,0.85
CUST_00000944,BSBML6878G,N/A,N/A,IRA4211882,VERIFIED,0.9,1.0,0.93,0.76
CUST_00000945,IIBVI6010P,T6822823,TN1420115223810,BXY6779978,REJECTED,0.43,0.54,0.31,0.17
CUST_00000946,FNLIT8767S,N/A,UP5820197489495,NWD6372424,VERIFIED,0.93,0.89,0.84,0.77
CUST_00000947,MVATG7742A,N/A,N/A,BFD3246839,VERIFIED,0.94,0.94,0.92,0.76
CUST_00000948,JSEXR6259Y,N/A,N/A,TSD8337318,VERIFIED,0.89,0.96,0.93,0.95
CUST_00000949,FHJZJ5622N,Z3992787,N/A,KSI6320629,VERIFIED,0.92,0.94,0.91,0.92
CUST_00000950,YCBAA1150S,N/A,KA8320234809680,XCU2246058,VERIFIED,0.92,0.95,0.9,0.77
CUST_00000951,FMLAZ5714V,N/A,N/A,QGF9848390,VERIFIED,0.97,0.89,0.96,0.81
CUST_00000952,SPSEO1345M,N/A,N/A,ZKY0979289,VERIFIED,0.95,0.92,0.86,0.98
CUST_00000953,DWDRZ2508G,N/A,UP5520183702853,XMQ0440138,REJECTED,0.51,0.64,0.41,0.48
