Date,Particulars,Debit,Credit,Closing Balance
15-Jun-2026,UPI/CR/TXN642985/M_GUHA/YESB/Payment_fr_M_GUHA,,11.76,"98,983.68"
15-Jun-2026,UPI/CR/TXN105337/T_ROY/YESB/Payment_fr_T_ROY,,103.17,"99,086.85"
15-Jun-2026,UPI/CR/TXN218887/M_GUHA/YESB/Payment_fr_M_GUHA,,18.65,"99,105.50"
15-Jun-2026,UPI/CR/TXN298652/D_SEN/YESB/Payment_fr_D_SEN,,47.63,"99,153.13"
15-Jun-2026,UPI/CR/TXN863589/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,1.18,"99,154.31"
15-Jun-2026,UPI/CR/TXN214419/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,6.06,"99,160.37"
15-Jun-2026,UPI/CR/TXN717766/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,9.02,"99,169.39"
15-Jun-2026,UPI/CR/TXN110632/T_ROY/YESB/Payment_fr_T_ROY,,45.84,"99,215.23"
15-Jun-2026,UPI/CR/TXN590891/S_SARKAR/YESB/Payment_fr_S_SARKAR,,104.37,"99,319.60"
16-Jun-2026,UPI/CR/TXN165431/B_BARUA/YESB/Payment_fr_B_BARUA,,60.31,"99,379.91"
16-Jun-2026,UPI/CR/TXN833287/B_NATH/YESB/Payment_fr_B_NATH,,70.09,"99,450.00"
16-Jun-2026,UPI/CR/TXN557244/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,91.30,"99,541.30"
16-Jun-2026,UPI/CR/TXN791396/N_DAS/YESB/Payment_fr_N_DAS,,41.29,"99,582.59"
16-Jun-2026,UPI/CR/TXN176168/P_PAUL/YESB/Payment_fr_P_PAUL,,70.90,"99,653.49"
16-Jun-2026,UPI/CR/TXN907814/B_BARUA/YESB/Payment_fr_B_BARUA,,14.36,"99,667.85"
16-Jun-2026,UPI/DR/TXN594668/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,612.52,,"99,055.33"
16-Jun-2026,UPI/CR/TXN857135/S_SARKAR/YESB/Payment_fr_S_SARKAR,,45.65,"99,100.98"
16-Jun-2026,UPI/CR/TXN764909/J_HALDER/YESB/Payment_fr_J_HALDER,,37.94,"99,138.92"
16-Jun-2026,UPI/CR/TXN337336/J_HALDER/YESB/Payment_fr_J_HALDER,,86.10,"99,225.02"
16-Jun-2026,UPI/CR/TXN922378/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,15.66,"99,240.68"
16-Jun-2026,UPI/CR/TXN516209/G_MODAK/YESB/Payment_fr_G_MODAK,,64.15,"99,304.83"
16-Jun-2026,UPI/CR/TXN877039/P_NASKAR/YESB/Payment_fr_P_NASKAR,,82.78,"99,387.61"
16-Jun-2026,UPI/CR/TXN365852/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,57.81,"99,445.42"
16-Jun-2026,UPI/CR/TXN791281/K_MALLICK/YESB/Payment_fr_K_MALLICK,,79.48,"99,524.90"
16-Jun-2026,UPI/CR/TXN208442/P_MANDAL/YESB/Payment_fr_P_MANDAL,,78.52,"99,603.42"
16-Jun-2026,UPI/CR/TXN389329/R_HALDER/YESB/Payment_fr_R_HALDER,,46.36,"99,649.78"
16-Jun-2026,UPI/CR/TXN806007/C_ROY/YESB/Payment_fr_C_ROY,,32.21,"99,681.99"
16-Jun-2026,UPI/CR/TXN906172/G_MODAK/YESB/Payment_fr_G_MODAK,,45.12,"99,727.11"
16-Jun-2026,UPI/DR/TXN266004/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,264.57,,"99,462.54"
16-Jun-2026,UPI/CR/TXN343949/A_CHANDA/YESB/Payment_fr_A_CHANDA,,25.93,"99,488.47"
16-Jun-2026,UPI/CR/TXN780433/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,97.16,"99,585.63"
17-Jun-2026,UPI/CR/TXN380608/D_SEN/YESB/Payment_fr_D_SEN,,1.67,"99,587.30"
17-Jun-2026,UPI/CR/TXN815267/C_ROY/YESB/Payment_fr_C_ROY,,93.36,"99,680.66"
17-Jun-2026,UPI/CR/TXN326122/N_DAS/YESB/Payment_fr_N_DAS,,77.18,"99,757.84"
17-Jun-2026,UPI/DR/TXN627649/AMUL_MILK_AGENCY/HDFC/Payment_to_AMUL_MILK_AGENCY,66.67,,"99,691.17"
17-Jun-2026,UPI/CR/TXN137421/P_NASKAR/YESB/Payment_fr_P_NASKAR,,60.53,"99,751.70"
17-Jun-2026,UPI/CR/TXN864118/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,28.27,"99,779.97"
17-Jun-2026,UPI/CR/TXN705640/P_PAUL/YESB/Payment_fr_P_PAUL,,97.29,"99,877.26"
17-Jun-2026,UPI/CR/TXN807173/P_MANDAL/YESB/Payment_fr_P_MANDAL,,77.60,"99,954.86"
17-Jun-2026,UPI/CR/TXN152326/RAM_SEN/YESB/Payment_fr_RAM_SEN,,16.36,"99,971.22"
17-Jun-2026,UPI/CR/TXN932673/R_SHAW/YESB/Payment_fr_R_SHAW,,7.46,"99,978.68"
17-Jun-2026,UPI/CR/TXN250753/M_MITRA/YESB/Payment_fr_M_MITRA,,42.81,"100,021.49"
17-Jun-2026,UPI/CR/TXN672344/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,57.04,"100,078.53"
17-Jun-2026,UPI/CR/TXN540110/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,49.99,"100,128.52"
17-Jun-2026,UPI/DR/TXN372914/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,70.92,,"100,057.60"
17-Jun-2026,UPI/CR/TXN359214/S_GHOSH/YESB/Payment_fr_S_GHOSH,,80.97,"100,138.57"
17-Jun-2026,UPI/CR/TXN219125/A_CHANDA/YESB/Payment_fr_A_CHANDA,,85.45,"100,224.02"
17-Jun-2026,UPI/CR/TXN942942/T_ROY/YESB/Payment_fr_T_ROY,,33.15,"100,257.17"
17-Jun-2026,UPI/CR/TXN249573/S_BASU/YESB/Payment_fr_S_BASU,,12.87,"100,270.04"
17-Jun-2026,UPI/CR/TXN318797/M_GUHA/YESB/Payment_fr_M_GUHA,,68.78,"100,338.82"
17-Jun-2026,UPI/CR/TXN204415/N_DAS/YESB/Payment_fr_N_DAS,,104.36,"100,443.18"
17-Jun-2026,UPI/CR/TXN404212/S_DUTA/YESB/Payment_fr_S_DUTA,,15.07,"100,458.25"
17-Jun-2026,UPI/DR/TXN691616/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,606.00,,"99,852.25"
18-Jun-2026,UPI/CR/TXN988990/G_MODAK/YESB/Payment_fr_G_MODAK,,28.62,"99,880.87"
18-Jun-2026,UPI/CR/TXN433219/J_HALDER/YESB/Payment_fr_J_HALDER,,86.40,"99,967.27"
18-Jun-2026,UPI/CR/TXN329412/D_PAL/YESB/Payment_fr_D_PAL,,94.85,"100,062.12"
18-Jun-2026,UPI/CR/TXN686058/A_K_ROY/YESB/Payment_fr_A_K_ROY,,22.28,"100,084.40"
18-Jun-2026,UPI/CR/TXN611976/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,43.53,"100,127.93"
18-Jun-2026,UPI/CR/TXN208711/C_ROY/YESB/Payment_fr_C_ROY,,71.96,"100,199.89"
18-Jun-2026,UPI/DR/TXN510191/METRO_CASH_CARRY/HDFC/Payment_to_METRO_CASH_CARRY,235.70,,"99,964.19"
18-Jun-2026,UPI/CR/TXN229431/P_MANDAL/YESB/Payment_fr_P_MANDAL,,83.42,"100,047.61"
18-Jun-2026,UPI/CR/TXN200707/J_HALDER/YESB/Payment_fr_J_HALDER,,9.79,"100,057.40"
18-Jun-2026,UPI/CR/TXN546535/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,5.48,"100,062.88"
18-Jun-2026,UPI/CR/TXN783037/R_HALDER/YESB/Payment_fr_R_HALDER,,68.90,"100,131.78"
18-Jun-2026,UPI/CR/TXN220364/S_SOM/YESB/Payment_fr_S_SOM,,90.31,"100,222.09"
18-Jun-2026,UPI/CR/TXN258898/R_SHAW/YESB/Payment_fr_R_SHAW,,58.70,"100,280.79"
18-Jun-2026,UPI/CR/TXN708512/P_PAUL/YESB/Payment_fr_P_PAUL,,12.56,"100,293.35"
18-Jun-2026,UPI/CR/TXN533843/A_K_ROY/YESB/Payment_fr_A_K_ROY,,87.70,"100,381.05"
18-Jun-2026,UPI/CR/TXN210793/K_GANGULY/YESB/Payment_fr_K_GANGULY,,15.01,"100,396.06"
18-Jun-2026,UPI/CR/TXN858386/C_ROY/YESB/Payment_fr_C_ROY,,66.82,"100,462.88"
18-Jun-2026,UPI/CR/TXN248725/S_GHOSH/YESB/Payment_fr_S_GHOSH,,101.05,"100,563.93"
18-Jun-2026,UPI/CR/TXN379108/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,99.55,"100,663.48"
18-Jun-2026,UPI/CR/TXN243028/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,61.78,"100,725.26"
18-Jun-2026,UPI/CR/TXN329489/D_SEN/YESB/Payment_fr_D_SEN,,16.16,"100,741.42"
18-Jun-2026,UPI/DR/TXN831541/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,590.58,,"100,150.84"
19-Jun-2026,UPI/CR/TXN583232/A_K_ROY/YESB/Payment_fr_A_K_ROY,,91.68,"100,242.52"
19-Jun-2026,UPI/CR/TXN336800/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,24.44,"100,266.96"
19-Jun-2026,UPI/CR/TXN767181/D_PAL/YESB/Payment_fr_D_PAL,,40.14,"100,307.10"
19-Jun-2026,UPI/CR/TXN975937/D_SEN/YESB/Payment_fr_D_SEN,,9.93,"100,317.03"
19-Jun-2026,UPI/DR/TXN980096/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,354.85,,"99,962.18"
19-Jun-2026,UPI/CR/TXN571233/J_BOSE/YESB/Payment_fr_J_BOSE,,70.01,"100,032.19"
19-Jun-2026,UPI/CR/TXN163194/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,6.43,"100,038.62"
19-Jun-2026,UPI/CR/TXN764299/S_GHOSH/YESB/Payment_fr_S_GHOSH,,90.62,"100,129.24"
19-Jun-2026,UPI/CR/TXN447283/R_DHAR/YESB/Payment_fr_R_DHAR,,30.48,"100,159.72"
19-Jun-2026,UPI/CR/TXN519369/K_GANGULY/YESB/Payment_fr_K_GANGULY,,40.77,"100,200.49"
19-Jun-2026,UPI/CR/TXN309160/J_HALDER/YESB/Payment_fr_J_HALDER,,19.92,"100,220.41"
19-Jun-2026,UPI/CR/TXN471921/J_HALDER/YESB/Payment_fr_J_HALDER,,81.51,"100,301.92"
19-Jun-2026,UPI/CR/TXN368463/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,29.26,"100,331.18"
19-Jun-2026,UPI/DR/TXN833613/NESTLE_INDIA/HDFC/Payment_to_NESTLE_INDIA,161.75,,"100,169.43"
19-Jun-2026,UPI/CR/TXN877725/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,45.86,"100,215.29"
19-Jun-2026,UPI/CR/TXN574779/B_NATH/YESB/Payment_fr_B_NATH,,32.53,"100,247.82"
19-Jun-2026,UPI/CR/TXN383049/B_NATH/YESB/Payment_fr_B_NATH,,44.41,"100,292.23"
19-Jun-2026,UPI/CR/TXN878399/A_K_ROY/YESB/Payment_fr_A_K_ROY,,100.08,"100,392.31"
19-Jun-2026,UPI/CR/TXN127521/RAM_SEN/YESB/Payment_fr_RAM_SEN,,76.48,"100,468.79"
19-Jun-2026,UPI/CR/TXN694438/G_MODAK/YESB/Payment_fr_G_MODAK,,67.16,"100,535.95"
19-Jun-2026,UPI/CR/TXN396765/S_SARKAR/YESB/Payment_fr_S_SARKAR,,84.45,"100,620.40"
19-Jun-2026,UPI/CR/TXN692910/D_SEN/YESB/Payment_fr_D_SEN,,79.05,"100,699.45"
20-Jun-2026,UPI/CR/TXN416693/K_MALLICK/YESB/Payment_fr_K_MALLICK,,52.66,"100,752.11"
20-Jun-2026,UPI/CR/TXN930081/S_BAG/YESB/Payment_fr_S_BAG,,22.66,"100,774.77"
20-Jun-2026,UPI/CR/TXN678381/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,97.43,"100,872.20"
20-Jun-2026,UPI/DR/TXN590636/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,237.50,,"100,634.70"
20-Jun-2026,UPI/CR/TXN924843/T_ROY/YESB/Payment_fr_T_ROY,,15.00,"100,649.70"
20-Jun-2026,UPI/CR/TXN694188/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,36.02,"100,685.72"
20-Jun-2026,UPI/CR/TXN890303/A_CHANDA/YESB/Payment_fr_A_CHANDA,,46.59,"100,732.31"
20-Jun-2026,UPI/CR/TXN958706/S_DUTA/YESB/Payment_fr_S_DUTA,,86.49,"100,818.80"
20-Jun-2026,UPI/CR/TXN492125/R_DHAR/YESB/Payment_fr_R_DHAR,,1.11,"100,819.91"
20-Jun-2026,UPI/CR/TXN202130/R_HALDER/YESB/Payment_fr_R_HALDER,,24.50,"100,844.41"
20-Jun-2026,UPI/CR/TXN968797/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,81.39,"100,925.80"
20-Jun-2026,UPI/CR/TXN886372/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,87.90,"101,013.70"
20-Jun-2026,UPI/CR/TXN158356/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,100.12,"101,113.82"
20-Jun-2026,UPI/CR/TXN197283/P_DEY/YESB/Payment_fr_P_DEY,,14.22,"101,128.04"
20-Jun-2026,UPI/CR/TXN580938/G_MODAK/YESB/Payment_fr_G_MODAK,,30.90,"101,158.94"
20-Jun-2026,UPI/CR/TXN464519/S_SARKAR/YESB/Payment_fr_S_SARKAR,,48.56,"101,207.50"
20-Jun-2026,UPI/CR/TXN278688/M_GUHA/YESB/Payment_fr_M_GUHA,,56.30,"101,263.80"
20-Jun-2026,UPI/CR/TXN415761/R_DHAR/YESB/Payment_fr_R_DHAR,,57.92,"101,321.72"
20-Jun-2026,UPI/CR/TXN791515/P_PAUL/YESB/Payment_fr_P_PAUL,,30.06,"101,351.78"
20-Jun-2026,UPI/CR/TXN232423/B_NATH/YESB/Payment_fr_B_NATH,,1.98,"101,353.76"
20-Jun-2026,UPI/CR/TXN897925/K_GANGULY/YESB/Payment_fr_K_GANGULY,,64.86,"101,418.62"
20-Jun-2026,UPI/CR/TXN508040/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,89.31,"101,507.93"
21-Jun-2026,UPI/CR/TXN753169/A_CHANDA/YESB/Payment_fr_A_CHANDA,,75.35,"101,583.28"
21-Jun-2026,UPI/CR/TXN938635/J_BOSE/YESB/Payment_fr_J_BOSE,,39.59,"101,622.87"
21-Jun-2026,UPI/CR/TXN121838/M_GUHA/YESB/Payment_fr_M_GUHA,,81.46,"101,704.33"
21-Jun-2026,UPI/CR/TXN581035/S_SOM/YESB/Payment_fr_S_SOM,,3.27,"101,707.60"
21-Jun-2026,UPI/CR/TXN722859/RAM_SEN/YESB/Payment_fr_RAM_SEN,,63.66,"101,771.26"
21-Jun-2026,UPI/CR/TXN333886/J_BOSE/YESB/Payment_fr_J_BOSE,,37.48,"101,808.74"
21-Jun-2026,UPI/CR/TXN683480/M_MITRA/YESB/Payment_fr_M_MITRA,,55.74,"101,864.48"
21-Jun-2026,UPI/CR/TXN743830/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,28.57,"101,893.05"
21-Jun-2026,UPI/CR/TXN197795/M_MITRA/YESB/Payment_fr_M_MITRA,,12.61,"101,905.66"
21-Jun-2026,UPI/CR/TXN262568/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,103.00,"102,008.66"
21-Jun-2026,UPI/CR/TXN958038/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,11.40,"102,020.06"
21-Jun-2026,UPI/CR/TXN998626/S_BAG/YESB/Payment_fr_S_BAG,,52.79,"102,072.85"
21-Jun-2026,UPI/CR/TXN326636/B_BARUA/YESB/Payment_fr_B_BARUA,,2.51,"102,075.36"
21-Jun-2026,UPI/CR/TXN279018/J_BOSE/YESB/Payment_fr_J_BOSE,,99.05,"102,174.41"
21-Jun-2026,UPI/CR/TXN519791/R_DHAR/YESB/Payment_fr_R_DHAR,,51.47,"102,225.88"
21-Jun-2026,UPI/CR/TXN851058/S_BASU/YESB/Payment_fr_S_BASU,,63.89,"102,289.77"
21-Jun-2026,UPI/CR/TXN981610/S_SOM/YESB/Payment_fr_S_SOM,,1.98,"102,291.75"
21-Jun-2026,UPI/CR/TXN993077/D_SEN/YESB/Payment_fr_D_SEN,,1.29,"102,293.04"
21-Jun-2026,UPI/CR/TXN997531/S_BAG/YESB/Payment_fr_S_BAG,,99.22,"102,392.26"
21-Jun-2026,UPI/CR/TXN270558/R_HALDER/YESB/Payment_fr_R_HALDER,,19.31,"102,411.57"
21-Jun-2026,UPI/CR/TXN524745/S_BASU/YESB/Payment_fr_S_BASU,,46.89,"102,458.46"
21-Jun-2026,UPI/CR/TXN648600/G_MODAK/YESB/Payment_fr_G_MODAK,,66.29,"102,524.75"
22-Jun-2026,UPI/CR/TXN465887/M_MITRA/YESB/Payment_fr_M_MITRA,,30.50,"102,555.25"
22-Jun-2026,UPI/CR/TXN967958/RAM_SEN/YESB/Payment_fr_RAM_SEN,,5.70,"102,560.95"
22-Jun-2026,UPI/CR/TXN370473/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,26.90,"102,587.85"
22-Jun-2026,UPI/CR/TXN389666/C_ROY/YESB/Payment_fr_C_ROY,,35.90,"102,623.75"
22-Jun-2026,UPI/CR/TXN151521/S_GHOSH/YESB/Payment_fr_S_GHOSH,,66.81,"102,690.56"
22-Jun-2026,UPI/CR/TXN812641/A_KUNDU/YESB/Payment_fr_A_KUNDU,,87.86,"102,778.42"
22-Jun-2026,UPI/DR/TXN352373/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,283.18,,"102,495.24"
22-Jun-2026,UPI/CR/TXN814544/A_CHANDA/YESB/Payment_fr_A_CHANDA,,41.15,"102,536.39"
22-Jun-2026,UPI/CR/TXN600121/B_BARUA/YESB/Payment_fr_B_BARUA,,90.44,"102,626.83"
22-Jun-2026,UPI/CR/TXN322367/J_HALDER/YESB/Payment_fr_J_HALDER,,66.44,"102,693.27"
22-Jun-2026,UPI/CR/TXN876442/B_NATH/YESB/Payment_fr_B_NATH,,15.99,"102,709.26"
22-Jun-2026,UPI/CR/TXN288643/B_NATH/YESB/Payment_fr_B_NATH,,52.35,"102,761.61"
22-Jun-2026,UPI/CR/TXN554527/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,6.45,"102,768.06"
22-Jun-2026,UPI/CR/TXN574628/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,76.50,"102,844.56"
22-Jun-2026,UPI/CR/TXN449951/K_GANGULY/YESB/Payment_fr_K_GANGULY,,47.22,"102,891.78"
22-Jun-2026,UPI/CR/TXN376648/P_DEY/YESB/Payment_fr_P_DEY,,29.00,"102,920.78"
22-Jun-2026,UPI/CR/TXN733120/G_MODAK/YESB/Payment_fr_G_MODAK,,87.83,"103,008.61"
22-Jun-2026,UPI/CR/TXN297045/B_BARUA/YESB/Payment_fr_B_BARUA,,22.98,"103,031.59"
22-Jun-2026,UPI/CR/TXN575745/D_PAL/YESB/Payment_fr_D_PAL,,101.26,"103,132.85"
22-Jun-2026,UPI/CR/TXN857371/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,100.08,"103,232.93"
22-Jun-2026,UPI/DR/TXN636362/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,442.28,,"102,790.65"
22-Jun-2026,UPI/CR/TXN695034/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,64.19,"102,854.84"
23-Jun-2026,UPI/CR/TXN813644/S_BAG/YESB/Payment_fr_S_BAG,,82.29,"102,937.13"
23-Jun-2026,UPI/CR/TXN765104/D_PAL/YESB/Payment_fr_D_PAL,,98.41,"103,035.54"
23-Jun-2026,UPI/CR/TXN329242/S_DUTA/YESB/Payment_fr_S_DUTA,,72.59,"103,108.13"
23-Jun-2026,UPI/CR/TXN249550/RAM_SEN/YESB/Payment_fr_RAM_SEN,,75.65,"103,183.78"
23-Jun-2026,UPI/CR/TXN870509/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,26.51,"103,210.29"
23-Jun-2026,UPI/CR/TXN581430/B_NATH/YESB/Payment_fr_B_NATH,,87.26,"103,297.55"
23-Jun-2026,UPI/CR/TXN104359/P_PAUL/YESB/Payment_fr_P_PAUL,,12.24,"103,309.79"
23-Jun-2026,UPI/CR/TXN272525/T_ROY/YESB/Payment_fr_T_ROY,,97.51,"103,407.30"
23-Jun-2026,UPI/CR/TXN959868/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,46.04,"103,453.34"
23-Jun-2026,UPI/CR/TXN940257/P_NASKAR/YESB/Payment_fr_P_NASKAR,,27.17,"103,480.51"
23-Jun-2026,UPI/CR/TXN694822/A_K_ROY/YESB/Payment_fr_A_K_ROY,,90.09,"103,570.60"
23-Jun-2026,UPI/CR/TXN933966/J_HALDER/YESB/Payment_fr_J_HALDER,,45.81,"103,616.41"
23-Jun-2026,UPI/CR/TXN622873/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,11.35,"103,627.76"
23-Jun-2026,UPI/CR/TXN359533/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,83.71,"103,711.47"
23-Jun-2026,UPI/CR/TXN652150/D_PAL/YESB/Payment_fr_D_PAL,,75.70,"103,787.17"
23-Jun-2026,UPI/CR/TXN228643/R_HALDER/YESB/Payment_fr_R_HALDER,,14.78,"103,801.95"
23-Jun-2026,UPI/CR/TXN404779/S_GHOSH/YESB/Payment_fr_S_GHOSH,,62.53,"103,864.48"
23-Jun-2026,UPI/CR/TXN125854/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,15.68,"103,880.16"
23-Jun-2026,UPI/CR/TXN645073/B_NATH/YESB/Payment_fr_B_NATH,,44.54,"103,924.70"
23-Jun-2026,UPI/CR/TXN840140/D_SEN/YESB/Payment_fr_D_SEN,,68.41,"103,993.11"
23-Jun-2026,UPI/CR/TXN115069/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,1.82,"103,994.93"
23-Jun-2026,UPI/DR/TXN858188/MOTHER_DAIRY_CO/HDFC/Payment_to_MOTHER_DAIRY_CO,35.90,,"103,959.03"
24-Jun-2026,UPI/CR/TXN297083/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,2.14,"103,961.17"
24-Jun-2026,UPI/CR/TXN375594/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,24.26,"103,985.43"
24-Jun-2026,UPI/CR/TXN283450/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,24.50,"104,009.93"
24-Jun-2026,UPI/CR/TXN905973/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,18.11,"104,028.04"
24-Jun-2026,UPI/CR/TXN842929/T_ROY/YESB/Payment_fr_T_ROY,,99.87,"104,127.91"
24-Jun-2026,UPI/DR/TXN776445/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,430.53,,"103,697.38"
24-Jun-2026,UPI/CR/TXN178641/R_HALDER/YESB/Payment_fr_R_HALDER,,29.18,"103,726.56"
24-Jun-2026,UPI/CR/TXN833736/P_PAUL/YESB/Payment_fr_P_PAUL,,13.95,"103,740.51"
24-Jun-2026,UPI/CR/TXN477819/D_SEN/YESB/Payment_fr_D_SEN,,71.69,"103,812.20"
24-Jun-2026,UPI/CR/TXN610150/J_BOSE/YESB/Payment_fr_J_BOSE,,45.92,"103,858.12"
24-Jun-2026,UPI/CR/TXN701828/J_BOSE/YESB/Payment_fr_J_BOSE,,102.16,"103,960.28"
24-Jun-2026,UPI/CR/TXN303258/M_MITRA/YESB/Payment_fr_M_MITRA,,75.69,"104,035.97"
24-Jun-2026,UPI/CR/TXN401967/R_HALDER/YESB/Payment_fr_R_HALDER,,43.08,"104,079.05"
24-Jun-2026,UPI/CR/TXN383023/B_BARUA/YESB/Payment_fr_B_BARUA,,1.43,"104,080.48"
24-Jun-2026,UPI/DR/TXN129329/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,244.81,,"103,835.67"
24-Jun-2026,UPI/CR/TXN612089/P_NASKAR/YESB/Payment_fr_P_NASKAR,,91.03,"103,926.70"
24-Jun-2026,UPI/DR/TXN742525/AMUL_MILK_AGENCY/HDFC/Payment_to_AMUL_MILK_AGENCY,39.20,,"103,887.50"
24-Jun-2026,UPI/CR/TXN536535/D_PAL/YESB/Payment_fr_D_PAL,,97.28,"103,984.78"
24-Jun-2026,UPI/CR/TXN688155/RAM_SEN/YESB/Payment_fr_RAM_SEN,,67.32,"104,052.10"
24-Jun-2026,UPI/CR/TXN229988/D_PAL/YESB/Payment_fr_D_PAL,,72.47,"104,124.57"
24-Jun-2026,UPI/CR/TXN955524/S_BASU/YESB/Payment_fr_S_BASU,,99.51,"104,224.08"
24-Jun-2026,UPI/CR/TXN958837/K_GANGULY/YESB/Payment_fr_K_GANGULY,,104.86,"104,328.94"
25-Jun-2026,UPI/CR/TXN769760/B_BARUA/YESB/Payment_fr_B_BARUA,,95.19,"104,424.13"
25-Jun-2026,UPI/CR/TXN911813/R_HALDER/YESB/Payment_fr_R_HALDER,,15.95,"104,440.08"
25-Jun-2026,UPI/CR/TXN216478/P_PAUL/YESB/Payment_fr_P_PAUL,,86.21,"104,526.29"
25-Jun-2026,UPI/CR/TXN100037/J_BOSE/YESB/Payment_fr_J_BOSE,,2.36,"104,528.65"
25-Jun-2026,UPI/CR/TXN419071/P_NASKAR/YESB/Payment_fr_P_NASKAR,,59.79,"104,588.44"
25-Jun-2026,UPI/CR/TXN480977/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,83.31,"104,671.75"
25-Jun-2026,UPI/DR/TXN787781/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,102.78,,"104,568.97"
25-Jun-2026,UPI/CR/TXN402418/R_DHAR/YESB/Payment_fr_R_DHAR,,19.99,"104,588.96"
25-Jun-2026,UPI/CR/TXN761875/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,77.20,"104,666.16"
25-Jun-2026,UPI/DR/TXN924911/AMUL_MILK_AGENCY/HDFC/Payment_to_AMUL_MILK_AGENCY,118.24,,"104,547.92"
25-Jun-2026,UPI/CR/TXN617806/A_CHANDA/YESB/Payment_fr_A_CHANDA,,100.50,"104,648.42"
25-Jun-2026,UPI/CR/TXN500980/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,70.61,"104,719.03"
25-Jun-2026,UPI/CR/TXN491246/J_HALDER/YESB/Payment_fr_J_HALDER,,80.79,"104,799.82"
25-Jun-2026,UPI/CR/TXN265890/B_BARUA/YESB/Payment_fr_B_BARUA,,85.29,"104,885.11"
25-Jun-2026,UPI/CR/TXN747995/S_SOM/YESB/Payment_fr_S_SOM,,31.30,"104,916.41"
25-Jun-2026,UPI/CR/TXN759443/RAM_SEN/YESB/Payment_fr_RAM_SEN,,15.01,"104,931.42"
