Customer_ID,Full_Name,Gender,DOB,Age,Education,Occupation,Employer,Employment_Type,Industry,Annual_Income,Monthly_Income,Bank,IFSC,Account_Number,Account_Type,City,District,State,PIN,Customer_Segment,Savings_Balance,Credit_Card_Holder,Account_Open_Date,Nominee_Relation
CUST_00000825,Nathan Padmanabhan,Male,1964-04-18,62,Bachelor's,"Production assistant, radio","Gaba, Walla and Mitra",Salaried - Govt,Telecom,228191.62,19015.97,Axis Bank,UTIB0004193,471600365664,Savings,Delhi,East Delhi,Delhi,110660,Mass Market,11208.05,False,2011-12-11,Spouse
CUST_00000826,Advik Ravel,Male,2004-12-28,21,High School,Dance movement psychotherapist,Nagarajan-Dugal,Self-Employed Professional,Automobile,430016.27,35834.69,State Bank of India,SBIN0002113,551022939966,Current,Mangaluru,Dakshina Kannada,Karnataka,575206,Mass Market,41361.15,False,2010-01-26,Sibling
CUST_00000827,Zehaan Narula,Male,1990-03-30,36,Bachelor's,Hotel manager,Mann-Din,Self-Employed Business,Real Estate,27213726.95,2267810.58,Punjab National Bank,PUNB0004594,412352573173,Current,Hyderabad,Hyderabad,Telangana,500134,Ultra HNI,9366871.08,True,2022-10-16,Spouse
CUST_00000828,Timothy Nigam,Male,1992-06-03,34,Bachelor's,Quality manager,Dewan Ltd,Salaried - Private,Services,291395.98,24283.0,HDFC Bank,HDFC0001931,756865879287,Current,Madurai,Madurai,Tamil Nadu,625753,Mass Market,52084.65,False,2018-10-25,Spouse
CUST_00000829,Mitesh Bakshi,Male,1977-06-24,49,Master's,English as a second language teacher,Parikh-Chanda,Salaried - Private,Telecom,209631.03,17469.25,HDFC Bank,HDFC0002415,765103348898,Salary,Delhi,East Delhi,Delhi,110772,Mass Market,70184.41,False,2015-03-22,Sibling
CUST_00000830,Gunbir Vyas,Male,1968-02-26,58,Master's,Health physicist,Bajaj Inc,Salaried - Govt,Services,7826080.4,652173.37,ICICI Bank,ICIC0002816,304851272538,Savings,Warangal,Warangal,Telangana,506578,HNI,2341783.08,True,2018-08-12,Sibling
CUST_00000831,Udant Chahal,Male,2007-04-27,19,High School,"Nurse, mental health",Swaminathan LLC,Salaried - Govt,Banking & Finance,441481.67,36790.14,Canara Bank,CNRB0005528,571455807556,Savings,Surat,Surat,Gujarat,395265,Mass Market,2733.43,False,2019-08-26,Spouse
CUST_00000832,Yashodhara Bhalla,Female,2003-10-26,22,Bachelor's,Media planner,Divan-Sane,Salaried - Private,Manufacturing,1686826.96,140568.91,State Bank of India,SBIN0007271,466741203353,Savings,Pune,Pune,Maharashtra,411932,Affluent,169570.46,True,2015-11-30,Mother
CUST_00000833,Ria Arora,Female,1971-05-27,55,High School,Make,Sehgal-Chahal,Salaried - Private,Healthcare,273147.39,22762.28,Canara Bank,CNRB0002137,323031579876,Savings,Kolkata,Kolkata,West Bengal,700760,Mass Market,58974.39,False,2013-06-14,Son
CUST_00000834,Tristan Sagar,Male,1998-05-16,28,Bachelor's,Homeopath,Samra Ltd,Salaried - Private,Banking & Finance,519202.87,43266.91,ICICI Bank,ICIC0009857,575747975383,Current,Madurai,Madurai,Tamil Nadu,625758,Mass Market,58317.55,False,2024-05-04,Spouse
CUST_00000835,Ekiya Chadha,Female,1964-01-28,62,High School,Immunologist,Vohra-Nayak,Self-Employed Professional,Real Estate,2038347.86,169862.32,Kotak Mahindra Bank,KKBK0002692,177459137736,Savings,Mangaluru,Dakshina Kannada,Karnataka,575845,Affluent,253391.61,False,2011-01-22,Mother
CUST_00000836,Riya Chakrabarti,Female,1956-12-14,69,Doctorate,Government social research officer,Gill-Shere,Salaried - Private,Real Estate,268955.22,22412.93,State Bank of India,SBIN0009154,817898862664,Savings,Mumbai,Mumbai City,Maharashtra,400780,Mass Market,59855.4,False,2021-05-12,Son
CUST_00000837,Ekapad Iyengar,Male,1966-04-11,60,Doctorate,Museum/gallery curator,Swaminathan-Basak,Salaried - Private,Manufacturing,1257660.31,104805.03,ICICI Bank,ICIC0006403,533382032379,Savings,Nagpur,Nagpur,Maharashtra,440824,Affluent,386646.18,False,2023-03-01,Son
CUST_00000838,Nidhi Modi,Female,1982-04-15,44,High School,"Psychologist, educational",Bala Inc,Salaried - Private,Real Estate,461112.47,38426.04,Bank of Baroda,BARB0007617,902489080567,Savings,Mangaluru,Dakshina Kannada,Karnataka,575331,Mass Market,66843.87,False,2012-06-18,Spouse
CUST_00000839,Mason Sodhi,Male,1963-01-23,63,Master's,Pensioner,N/A,Retired,Government/Services,387826.9,32318.91,Bank of Baroda,BARB0008898,723290823647,Savings,Surat,Surat,Gujarat,395798,Mass Market,8286.48,False,2020-08-26,Mother
CUST_00000840,Maanas Sahni,Male,1965-12-06,60,Bachelor's,Financial risk analyst,Dar LLC,Salaried - Private,Government,425974.82,35497.9,State Bank of India,SBIN0002485,685684741586,Salary,Ahmedabad,Ahmedabad,Gujarat,380961,Mass Market,2620.18,False,2017-11-20,Son
CUST_00000841,Bahadurjit Pathak,Male,1986-10-21,39,High School,Systems developer,Kuruvilla-Soni,Self-Employed Professional,Manufacturing,4225152.13,352096.01,Axis Bank,UTIB0003893,145331126997,Savings,Kolkata,Kolkata,West Bengal,700406,HNI,1079401.69,False,2025-08-02,Sibling
CUST_00000842,Darpan Prakash,Male,1983-03-30,43,Bachelor's,Teaching laboratory technician,Lad and Sons,Self-Employed Professional,Government,342314.28,28526.19,HDFC Bank,HDFC0006886,192283830046,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208294,Mass Market,32678.22,True,2019-04-22,Father
CUST_00000843,Elijah Nagarajan,Male,1980-07-26,46,Master's,Control and instrumentation engineer,Gade-Bera,Salaried - Private,Information Technology,2256068.7,188005.73,Axis Bank,UTIB0001415,364539686277,Savings,Lucknow,Lucknow,Uttar Pradesh,226164,Affluent,158273.44,False,2014-05-13,Daughter
CUST_00000844,Ubika Parekh,Female,1959-02-21,67,Master's,"Horticulturist, amenity","Bose, Varkey and Hari",Self-Employed Professional,Automobile,461044.75,38420.4,Kotak Mahindra Bank,KKBK0009186,992641307977,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201137,Mass Market,31952.17,True,2022-04-06,Mother
CUST_00000845,Gavin Chandra,Male,1987-09-22,38,Bachelor's,Diplomatic Services operational officer,"Naidu, Mutti and Mitra",Salaried - Private,Information Technology,341288.01,28440.67,Punjab National Bank,PUNB0001701,230590661856,Salary,Madurai,Madurai,Tamil Nadu,625783,Mass Market,64371.16,True,2014-05-06,Daughter
CUST_00000846,Pratyush Char,Male,1984-05-19,42,Diploma,Pensioner,N/A,Retired,Government/Services,404061.69,33671.81,Canara Bank,CNRB0009791,912388569901,Savings,Chennai,Chennai,Tamil Nadu,600137,Mass Market,45536.73,False,2015-08-17,Sibling
CUST_00000847,Ekbal Arya,Male,1963-09-23,62,High School,Herbalist,Sundaram-Sabharwal,Salaried - Private,Healthcare,573359.49,47779.96,Canara Bank,CNRB0001312,782547694670,Salary,Mumbai,Mumbai City,Maharashtra,400818,Mass Market,24509.7,False,2015-06-12,Sibling
CUST_00000848,Finn Chaudry,Male,1967-12-07,58,High School,Retail manager,Guha PLC,Salaried - Private,Healthcare,959405.53,79950.46,State Bank of India,SBIN0003822,154256867821,Savings,Hyderabad,Hyderabad,Telangana,500567,Affluent,198508.37,False,2019-10-25,Daughter
CUST_00000849,Dakshesh Sahni,Male,1980-07-16,46,Bachelor's,Camera operator,Deep Inc,Salaried - Private,Healthcare,523711.47,43642.62,IDFC FIRST Bank,IDFB0002047,225010740609,Salary,Kanpur,Kanpur Nagar,Uttar Pradesh,208918,Mass Market,14532.51,False,2017-09-02,Daughter
CUST_00000850,Nachiket Patil,Male,1963-11-01,62,Bachelor's,Private music teacher,"Virk, Oommen and Gera",Salaried - Private,Education,459621.4,38301.78,HDFC Bank,HDFC0004320,471197751766,Savings,Howrah,Howrah,West Bengal,711223,Mass Market,40301.08,True,2021-05-10,Sibling
CUST_00000851,Amrita Dani,Female,1968-03-01,58,Bachelor's,Curator,"Karan, Mohanty and Dass",Salaried - Private,Services,497669.54,41472.46,IndusInd Bank,INDB0003250,976021683336,Savings,Chennai,Chennai,Tamil Nadu,600707,Mass Market,59971.82,False,2013-05-11,Father
CUST_00000852,Balveer Sandal,Male,1992-07-04,34,Bachelor's,Clinical research associate,Bahl Group,Self-Employed Business,Retail & E-commerce,1834282.98,152856.92,HDFC Bank,HDFC0002978,255795185687,Savings,Kolkata,Kolkata,West Bengal,700813,Affluent,393592.22,False,2022-02-12,Mother
CUST_00000853,Ansh Hegde,Male,1962-03-19,64,High School,Scientific laboratory technician,"Bhargava, Singh and Dani",Salaried - Private,Agriculture,285500.64,23791.72,ICICI Bank,ICIC0008187,145449282964,Savings,New Delhi,New Delhi,Delhi,110910,Mass Market,25401.43,False,2024-07-14,Sibling
CUST_00000854,Anthony Bhatti,Male,1972-04-14,54,Bachelor's,Administrator,Dasgupta PLC,Salaried - Private,Services,493509.89,41125.82,Bank of Baroda,BARB0003584,187990855311,Salary,Mumbai,Mumbai City,Maharashtra,400283,Mass Market,67226.23,True,2013-04-15,Spouse
CUST_00000855,Irya Goyal,Female,1991-06-17,35,High School,Air cabin crew,Dhingra Ltd,Salaried - Private,Telecom,519234.99,43269.58,IDFC FIRST Bank,IDFB0005648,861996872304,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208229,Mass Market,19983.42,True,2025-01-25,Father
CUST_00000856,Priya Pandey,Female,1964-12-14,61,Bachelor's,"Restaurant manager, fast food","Khurana, Tiwari and Bir",Salaried - Private,Healthcare,401583.44,33465.29,Kotak Mahindra Bank,KKBK0009570,552906101520,Savings,Chennai,Chennai,Tamil Nadu,600725,Mass Market,49846.83,False,2011-08-03,Sibling
CUST_00000857,Abhimanyu Wadhwa,Male,1967-11-20,58,Bachelor's,"Engineer, agricultural",Garg-Yogi,Salaried - Private,Information Technology,327718.12,27309.84,IDFC FIRST Bank,IDFB0003949,648541191787,Savings,Mangaluru,Dakshina Kannada,Karnataka,575946,Mass Market,41674.36,False,2010-01-26,Mother
CUST_00000858,Chandran Kala,Male,2004-06-10,22,Bachelor's,Public relations officer,Goyal-Sarraf,Self-Employed Business,Retail & E-commerce,491170.95,40930.91,Bank of Baroda,BARB0001074,360093385701,Savings,Chennai,Chennai,Tamil Nadu,600642,Mass Market,50315.8,False,2020-10-10,Spouse
CUST_00000859,Chatresh Golla,Male,1999-12-27,26,Bachelor's,Museum education officer,Kala-Varkey,Self-Employed Professional,Services,307162.4,25596.87,Punjab National Bank,PUNB0009842,342698039524,Salary,Kanpur,Kanpur Nagar,Uttar Pradesh,208775,Mass Market,35532.26,False,2013-08-22,Father
CUST_00000860,Daksh Murthy,Male,1963-01-12,63,Bachelor's,Clinical molecular geneticist,"Deshpande, Tandon and Patel",Self-Employed Business,Manufacturing,277473.0,23122.75,State Bank of India,SBIN0004173,972362314210,Salary,Delhi,East Delhi,Delhi,110609,Mass Market,53749.7,False,2021-04-10,Father
CUST_00000861,Anusha Butala,Female,1973-08-29,52,Bachelor's,Commercial art gallery manager,Mander-Shan,Salaried - Private,Healthcare,276908.53,23075.71,State Bank of India,SBIN0001885,502201614722,Salary,Hyderabad,Hyderabad,Telangana,500545,Mass Market,23257.34,False,2019-08-10,Mother
CUST_00000862,Nachiket Sawhney,Male,1968-05-06,58,Master's,Orthoptist,Sangha-Gulati,Salaried - Private,Retail & E-commerce,217653.94,18137.83,IDFC FIRST Bank,IDFB0008424,211855196868,Savings,Nagpur,Nagpur,Maharashtra,440280,Mass Market,26627.21,False,2023-09-16,Father
CUST_00000863,Vyanjana Pillai,Female,1965-12-04,60,Master's,Regulatory affairs officer,"Cheema, Randhawa and Sarma",Salaried - Private,Information Technology,572051.14,47670.93,Canara Bank,CNRB0009436,177807907073,Savings,Madurai,Madurai,Tamil Nadu,625555,Mass Market,27155.55,False,2018-05-12,Daughter
CUST_00000864,Chaman Dar,Female,1964-01-22,62,High School,Oncologist,"Chaudry, Ganguly and Bhattacharyya",Salaried - Private,Services,3700253.35,308354.45,Punjab National Bank,PUNB0007865,921192384279,Savings,Ahmedabad,Ahmedabad,Gujarat,380897,HNI,637811.25,False,2015-10-27,Spouse
CUST_00000865,Hardik Nigam,Male,1967-01-06,59,Doctorate,Operations geologist,Kaul Group,Self-Employed Professional,Retail & E-commerce,596989.5,49749.12,Axis Bank,UTIB0002606,908472267258,Savings,Kolkata,Kolkata,West Bengal,700484,Mass Market,31776.28,False,2021-08-08,Father
CUST_00000866,Liam Mahajan,Male,1995-11-29,30,High School,Office manager,Soni-Ravel,Salaried - Private,Banking & Finance,531482.64,44290.22,Canara Bank,CNRB0008936,260785816144,Current,Madurai,Madurai,Tamil Nadu,625565,Mass Market,43779.01,True,2025-10-19,Father
CUST_00000867,Liam Din,Male,1996-07-08,30,High School,Clinical cytogeneticist,Krishna Group,Salaried - Private,Government,512992.82,42749.4,Punjab National Bank,PUNB0003234,892239961619,Current,Madurai,Madurai,Tamil Nadu,625467,Mass Market,68120.25,True,2017-12-15,Mother
CUST_00000868,Ekani Balan,Female,1961-10-14,64,Diploma,Astronomer,Tara Ltd,Salaried - Private,Education,1744990.14,145415.85,Punjab National Bank,PUNB0003084,860347056632,Savings,Pune,Pune,Maharashtra,411239,Affluent,115892.36,True,2010-06-06,Spouse
CUST_00000869,Hemal Raja,Female,1988-01-11,38,Bachelor's,Unemployed,N/A,Unemployed,None,329106.41,27425.53,Canara Bank,CNRB0008513,286479851398,Savings,Ahmedabad,Ahmedabad,Gujarat,380402,Mass Market,37178.71,True,2015-03-26,Daughter
CUST_00000870,Nidra Char,Female,1996-02-11,30,Master's,Pensioner,N/A,Retired,Government/Services,2131044.36,177587.03,ICICI Bank,ICIC0003784,195475844372,Salary,Howrah,Howrah,West Bengal,711982,Affluent,270218.12,True,2020-07-29,Father
CUST_00000871,Yatin Shukla,Male,1967-02-07,59,Diploma,Research scientist (medical),Thaman-Lal,Salaried - Private,Services,583876.81,48656.4,Canara Bank,CNRB0008581,114083931681,Savings,Kolkata,Kolkata,West Bengal,700353,Mass Market,24837.66,False,2018-09-05,Mother
CUST_00000872,Aditya Balay,Male,2008-02-03,18,High School,Commissioning editor,Sengupta-Murty,Salaried - Private,Government,361965.39,30163.78,IDFC FIRST Bank,IDFB0004643,555288341409,Salary,Mumbai,Mumbai City,Maharashtra,400581,Mass Market,60377.51,True,2023-08-24,Sibling
CUST_00000873,Timothy Sharaf,Male,1958-06-24,68,Diploma,"Editor, film/video","Mitter, Gala and Swamy",Self-Employed Professional,Agriculture,185385.09,15448.76,State Bank of India,SBIN0007974,531777880058,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208941,Mass Market,60074.74,False,2016-11-21,Spouse
CUST_00000874,Nachiket Ramachandran,Male,1981-12-09,44,Diploma,Pensioner,N/A,Retired,Government/Services,1877613.09,156467.76,Canara Bank,CNRB0009114,191227302226,Savings,Nagpur,Nagpur,Maharashtra,440849,Affluent,242890.09,False,2011-10-02,Son
CUST_00000875,Xalak Zacharia,Female,1986-05-06,40,Diploma,Publishing copy,"Dugar, Toor and Bhalla",Self-Employed Business,Education,269685.74,22473.81,ICICI Bank,ICIC0006872,363263415266,Savings,Bengaluru,Bengaluru Urban,Karnataka,560591,Mass Market,51354.79,False,2016-04-05,Sibling
CUST_00000876,Yachana Purohit,Female,1988-09-01,37,High School,Manufacturing engineer,Nagi-Bhat,Salaried - Govt,Manufacturing,9271263.82,772605.32,ICICI Bank,ICIC0008524,730749972638,Savings,Pune,Pune,Maharashtra,411574,HNI,728711.35,False,2010-06-14,Father
CUST_00000877,Arin Dave,Male,2000-02-07,26,Master's,Magazine journalist,"Bala, Om and Rai",Self-Employed Business,Telecom,230885.29,19240.44,Bank of Baroda,BARB0004030,788785711118,Current,Kanpur,Kanpur Nagar,Uttar Pradesh,208748,Mass Market,8234.82,False,2011-07-23,Spouse
CUST_00000878,Orinder Parikh,Male,1978-01-06,48,Bachelor's,Banker,"Konda, Kota and Keer",Salaried - Private,Automobile,210128.84,17510.74,HDFC Bank,HDFC0007305,859751515785,Current,Vadodara,Vadodara,Gujarat,390133,Mass Market,18553.38,False,2020-05-14,Mother
CUST_00000879,Chaman Bhatti,Female,2001-10-06,24,Bachelor's,Colour technologist,Gara-Bahri,Salaried - Private,Government,443742.67,36978.56,Kotak Mahindra Bank,KKBK0009887,974348952399,Current,Madurai,Madurai,Tamil Nadu,625182,Mass Market,22088.89,False,2018-08-12,Daughter
CUST_00000880,Anirudh Sharma,Male,1990-10-16,35,Master's,Pensioner,N/A,Retired,Government/Services,403591.3,33632.61,Punjab National Bank,PUNB0001898,842642812822,Savings,Ahmedabad,Ahmedabad,Gujarat,380213,Mass Market,24145.59,True,2016-10-04,Son
CUST_00000881,Shivansh Loke,Male,1957-09-02,68,Master's,"Psychotherapist, child","Bains, Nadig and Purohit",Salaried - Govt,Retail & E-commerce,440400.56,36700.05,Canara Bank,CNRB0001669,501002074637,Salary,New Delhi,New Delhi,Delhi,110674,Mass Market,26836.28,True,2019-02-15,Sibling
CUST_00000882,Neel Chaudhari,Male,1998-08-13,27,High School,Chiropodist,"Jha, Nayar and Taneja",Self-Employed Professional,Education,502238.03,41853.17,ICICI Bank,ICIC0006487,693730406521,Savings,Mangaluru,Dakshina Kannada,Karnataka,575589,Mass Market,17029.77,False,2018-01-16,Sibling
CUST_00000883,Pallavi Ganesan,Female,1988-07-23,38,Master's,Medical physicist,Jaggi-Taneja,Salaried - Private,Services,242747.74,20228.98,Axis Bank,UTIB0004693,487923438251,Savings,Warangal,Warangal,Telangana,506383,Mass Market,39228.91,False,2020-03-01,Spouse
CUST_00000884,Bishakha Wason,Female,1967-09-26,58,Master's,Geochemist,Mishra PLC,Salaried - Private,Banking & Finance,556419.22,46368.27,Punjab National Bank,PUNB0006656,634519033662,Savings,Mysuru,Mysuru,Karnataka,570826,Mass Market,60889.67,True,2016-06-07,Daughter
CUST_00000885,Isaiah Chanda,Male,1993-11-27,32,Diploma,Technical sales engineer,Nayar LLC,Salaried - Private,Automobile,450215.28,37517.94,IndusInd Bank,INDB0005788,780546065139,Savings,Vadodara,Vadodara,Gujarat,390809,Mass Market,21163.25,True,2011-01-29,Spouse
CUST_00000886,Zilmil Soman,Female,1978-10-21,47,Master's,"Loss adjuster, chartered",Mittal PLC,Salaried - Private,Education,590698.55,49224.88,Canara Bank,CNRB0002430,529841058861,Savings,Delhi,East Delhi,Delhi,110178,Mass Market,16641.22,True,2022-11-12,Spouse
CUST_00000887,Tarak Zacharia,Male,1972-11-22,53,Bachelor's,Patent examiner,Krishnamurthy-Varma,Self-Employed Business,Healthcare,353017.55,29418.13,Kotak Mahindra Bank,KKBK0002835,261907734844,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201995,Mass Market,70211.99,True,2017-04-02,Father
CUST_00000888,Gautam Bahl,Male,1989-03-27,37,Bachelor's,"Scientist, clinical (histocompatibility and immunogenetics)",Tata and Sons,Salaried - Private,Agriculture,452644.67,37720.39,State Bank of India,SBIN0005803,695636387027,Savings,Delhi,East Delhi,Delhi,110455,Mass Market,52959.15,True,2020-07-28,Son
CUST_00000889,Vivaan Loyal,Male,2005-04-23,21,Bachelor's,Site engineer,"Saraf, Bhasin and Vig",Salaried - Private,Real Estate,6011298.58,500941.55,State Bank of India,SBIN0005776,169531486092,Salary,Mumbai,Mumbai City,Maharashtra,400954,HNI,1066244.27,False,2013-03-18,Daughter
CUST_00000890,Vihaan Divan,Male,1969-02-06,57,Master's,Hydrologist,Roy-Nagar,Self-Employed Business,Automobile,199725.06,16643.76,Punjab National Bank,PUNB0007745,476147672122,Salary,Surat,Surat,Gujarat,395707,Mass Market,43341.57,False,2023-10-06,Sibling
CUST_00000891,Azad Jani,Male,2000-07-27,26,Diploma,"Geologist, engineering",Dyal-Kunda,Self-Employed Business,Telecom,496145.4,41345.45,IndusInd Bank,INDB0009986,604423534902,Savings,Hyderabad,Hyderabad,Telangana,500908,Mass Market,36585.45,True,2020-12-27,Mother
CUST_00000892,Kamya Ravi,Female,1969-01-01,57,Bachelor's,Dealer,Bala and Sons,Salaried - Govt,Healthcare,475104.42,39592.03,Kotak Mahindra Bank,KKBK0004715,510101701463,Savings,Hyderabad,Hyderabad,Telangana,500251,Mass Market,71786.54,True,2022-10-02,Mother
CUST_00000893,Nilima Shetty,Female,1981-10-31,44,Bachelor's,Press photographer,Bansal-Jaggi,Salaried - Private,Manufacturing,533872.89,44489.41,Canara Bank,CNRB0003725,882374635153,Salary,Hyderabad,Hyderabad,Telangana,500279,Mass Market,28439.26,False,2012-07-20,Sibling
CUST_00000894,Ekansh Balakrishnan,Male,1970-01-14,56,Bachelor's,Health physicist,"Goda, Basak and Sunder",Salaried - Private,Telecom,409578.27,34131.52,ICICI Bank,ICIC0003641,225575847198,Salary,Pune,Pune,Maharashtra,411688,Mass Market,33831.43,False,2022-07-07,Father
CUST_00000895,Baghyawati Chacko,Female,1972-12-02,53,High School,Hydrogeologist,Ray LLC,Salaried - Private,Real Estate,572625.26,47718.77,Kotak Mahindra Bank,KKBK0007056,324130706200,Salary,Nagpur,Nagpur,Maharashtra,440424,Mass Market,62951.84,True,2020-09-29,Mother
CUST_00000896,Chakradev Ranganathan,Male,2005-08-15,20,Bachelor's,Counselling psychologist,Choudhury PLC,Salaried - Private,Healthcare,577699.22,48141.6,Punjab National Bank,PUNB0008347,684813903664,Savings,Hyderabad,Hyderabad,Telangana,500125,Mass Market,19572.02,True,2021-10-01,Son
CUST_00000897,Dipta Vig,Female,1991-02-15,35,Bachelor's,Telecommunications researcher,"Krishnamurthy, Taneja and Chana",Self-Employed Professional,Real Estate,5026713.28,418892.77,ICICI Bank,ICIC0008504,451877270125,Savings,New Delhi,New Delhi,Delhi,110856,HNI,1705165.35,True,2013-10-23,Daughter
CUST_00000898,Divya Munshi,Female,1973-09-20,52,Bachelor's,Television/film/video producer,"Ramakrishnan, Keer and Sampath",Salaried - Private,Agriculture,404092.86,33674.4,Punjab National Bank,PUNB0005842,932983178144,Savings,Delhi,East Delhi,Delhi,110446,Mass Market,2017.59,True,2013-06-27,Sibling
CUST_00000899,Chatresh Gill,Male,1967-09-26,58,Master's,Haematologist,Rege-Kumar,Salaried - Private,Banking & Finance,391790.65,32649.22,Canara Bank,CNRB0001656,843628160701,Savings,Mysuru,Mysuru,Karnataka,570125,Mass Market,65192.09,True,2023-10-21,Son
CUST_00000900,Ayaan Swaminathan,Male,1984-05-01,42,Bachelor's,"Clinical scientist, histocompatibility and immunogenetics",Sampath-Soman,Salaried - Govt,Services,2327265.87,193938.82,Axis Bank,UTIB0008306,200319241418,Savings,Ahmedabad,Ahmedabad,Gujarat,380722,Affluent,367064.99,False,2020-12-03,Sibling
CUST_00000901,Liam Dhillon,Male,1975-06-22,51,Doctorate,Mental health nurse,Bail-Banerjee,Salaried - Private,Education,460017.72,38334.81,IDFC FIRST Bank,IDFB0009625,959947559790,Savings,Hyderabad,Hyderabad,Telangana,500123,Mass Market,22753.05,False,2023-06-18,Spouse
CUST_00000902,Avi Khatri,Male,1969-10-03,56,Master's,Music tutor,Patil-Dara,Salaried - Private,Agriculture,405830.69,33819.22,Canara Bank,CNRB0002431,666831914534,Salary,Kolkata,Kolkata,West Bengal,700602,Mass Market,50444.6,True,2018-07-23,Mother
CUST_00000903,Jagat Savant,Male,1976-10-18,49,High School,Pensioner,N/A,Retired,Government/Services,486399.0,40533.25,IDFC FIRST Bank,IDFB0009381,164181423607,Savings,Surat,Surat,Gujarat,395251,Mass Market,3484.9,False,2024-07-21,Sibling
CUST_00000904,Shravya Kumer,Female,1972-03-30,54,Bachelor's,Pensioner,N/A,Retired,Government/Services,385988.62,32165.72,Bank of Baroda,BARB0007056,509680234192,Salary,Pune,Pune,Maharashtra,411453,Mass Market,10741.52,True,2024-12-23,Mother
CUST_00000905,Kamya Mishra,Female,1967-07-17,59,Master's,Pensioner,N/A,Retired,Government/Services,464379.39,38698.28,Kotak Mahindra Bank,KKBK0008300,717935420693,Savings,Bengaluru,Bengaluru Urban,Karnataka,560845,Mass Market,58831.66,False,2024-03-29,Son
CUST_00000906,Theodore Nadig,Male,2002-04-24,24,Bachelor's,Optometrist,Mahal Inc,Salaried - Private,Telecom,333319.98,27776.66,Bank of Baroda,BARB0008249,277333332808,Savings,Howrah,Howrah,West Bengal,711242,Mass Market,33567.91,True,2023-03-03,Daughter
CUST_00000907,Yatan Sinha,Male,1994-11-27,31,High School,Learning mentor,"Sami, Chaudhry and Dyal",Salaried - Govt,Services,413817.89,34484.82,HDFC Bank,HDFC0003353,431604906378,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208443,Mass Market,55895.57,False,2021-03-05,Spouse
CUST_00000908,Zehaan Bhatti,Male,1974-11-23,51,Bachelor's,Town planner,"Narain, Setty and Bala",Salaried - Govt,Services,454677.57,37889.8,Bank of Baroda,BARB0002449,546705026598,Savings,Warangal,Warangal,Telangana,506279,Mass Market,47156.72,True,2022-03-11,Daughter
CUST_00000909,George Sawhney,Male,1997-09-18,28,Master's,Copy,Rattan and Sons,Self-Employed Professional,Real Estate,329823.73,27485.31,IDFC FIRST Bank,IDFB0003243,302719267634,Salary,Howrah,Howrah,West Bengal,711667,Mass Market,45251.26,True,2020-01-20,Son
CUST_00000910,Naksh Butala,Male,1962-05-15,64,Master's,Fisheries officer,"De, Roy and Nagarajan",Salaried - Private,Information Technology,582790.15,48565.85,Kotak Mahindra Bank,KKBK0005979,716302468744,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201127,Mass Market,46778.33,True,2017-03-23,Spouse
CUST_00000911,Ekalinga Lad,Male,1965-08-16,60,Diploma,"Therapist, horticultural",Manda-Issac,Self-Employed Business,Healthcare,482540.02,40211.67,Kotak Mahindra Bank,KKBK0005917,804185772212,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201769,Mass Market,69034.81,True,2011-05-09,Sibling
CUST_00000912,Qarin Gopal,Male,1977-01-21,49,Master's,Multimedia programmer,"Kapur, Bail and Bajaj",Self-Employed Business,Manufacturing,470880.58,39240.05,Bank of Baroda,BARB0003938,811623867832,Current,Chennai,Chennai,Tamil Nadu,600222,Mass Market,43748.52,True,2024-10-07,Mother
CUST_00000913,Ishwar Chakraborty,Male,2007-03-25,19,Master's,"Engineer, civil (contracting)",Ganguly-Bawa,Salaried - Private,Real Estate,209593.48,17466.12,HDFC Bank,HDFC0006927,630776635872,Savings,Howrah,Howrah,West Bengal,711743,Mass Market,22304.49,False,2016-06-01,Sibling
CUST_00000914,Upadhriti Lad,Female,1964-05-13,62,Diploma,Mental health nurse,Dalal Inc,Salaried - Private,Real Estate,248117.02,20676.42,HDFC Bank,HDFC0007114,905360166180,Salary,Pune,Pune,Maharashtra,411266,Mass Market,37510.29,False,2021-06-30,Daughter
CUST_00000915,Urishilla Setty,Female,1999-08-07,26,Bachelor's,"Research officer, trade union",Kapur Ltd,Self-Employed Professional,Information Technology,577226.13,48102.18,ICICI Bank,ICIC0006237,249006516077,Salary,Ahmedabad,Ahmedabad,Gujarat,380154,Mass Market,11677.91,True,2013-04-01,Mother
CUST_00000916,Lila Mani,Female,1995-05-26,31,Bachelor's,Museum/gallery exhibitions officer,Sankar and Sons,Self-Employed Professional,Retail & E-commerce,366076.79,30506.4,Bank of Baroda,BARB0006832,418036808827,Salary,Hyderabad,Hyderabad,Telangana,500626,Mass Market,47100.36,True,2019-08-08,Father
CUST_00000917,Megha Gulati,Female,1978-05-07,48,Master's,Osteopath,Balakrishnan LLC,Salaried - Private,Automobile,1532983.06,127748.59,ICICI Bank,ICIC0002548,927205386114,Savings,Delhi,East Delhi,Delhi,110993,Affluent,234722.59,False,2025-08-13,Mother
